rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,max_intensity,dominant_freq,mfcc,duration,sound_category
0.0027339782551779788,0.04345703125,2373.8900039045693,1786.3995745763173,3391.4794921875,0.0115661844104321,1465.6891495601171,"[-613.5285814371354, 153.35168211987653, -154.48156511907138, -42.49350516881718, -23.69563196222913, -23.97336541901298, -7.225270700666885, 0.9099385856666191, 6.354234571452193, -16.39412612205053, -16.107897243681784, -3.651512125438865, -6.822309113973389]",0.023219954648525998,klavesnice
0.002396435310180817,0.064453125,2639.5756627893097,1596.1185599893267,3610.400390625,0.013529387775339794,2325.5859375,"[-617.4330526634071, 167.938407019932, -144.96406786686623, 6.992443034112978, -1.8144193212800352, -38.827371045362305, -44.254771170877056, -23.772614754594773, 8.391836492566632, -7.8367005396074605, -9.619950475111096, -10.081142296250318, -11.984837589287006]",0.02321995464852611,klavesnice
0.0017181699682615142,0.05126953125,2276.8865930795546,2103.037390618443,3818.5546875,0.007093721089793412,1119.7265625,"[-605.563796392386, 179.55896783350866, -114.62542019857564, -14.342802827719966, -29.46361653473487, -44.35471939045227, -18.809316103003436, -5.632057633991575, -6.133705774882411, -18.0027490291513, -1.28654441666587, 2.1415425130324093, -9.535191949517438]",0.02321995464852611,klavesnice
0.0021546450100168274,0.05322265625,2420.2576273438053,2008.8699116002874,3610.400390625,0.00742555957514606,1119.7265625,"[-590.3852395671811, 167.4228362005458, -136.60132369995634, -27.364372598492565, -21.69816978693053, -40.77526887518627, -33.65673281326423, -14.933896606073127, -6.464768757172784, -20.563698546960293, -14.693561402443066, -13.679045898789886, -15.531823010234268]",0.02321995464852611,klavesnice
0.0034669548587136557,0.07421875,2151.5009105636227,1609.9207342307254,3547.59521484375,0.019513173786025895,890.0390625,"[-588.3497041115291, 192.1508955961158, -148.8662711122505, -23.35399567798684, -34.66590255591912, -51.976048149299146, -29.396520672560758, -12.864878877739965, -6.6518273892676225, -20.2427345803766, -2.745720386778062, -3.1995629784382427, -5.552307669712642]",0.03482993197278905,klavesnice
0.0021127953070155946,0.0361328125,2407.56456227349,1935.0457954764056,3413.0126953125,0.008865459141805492,1091.015625,"[-601.7379977626513, 151.81904157161352, -144.80055644692993, -38.51736406873346, -34.509889283717435, -32.361569972909535, -15.678529014564704, -16.639742851693583, 1.1640905181996004, -8.182363357788729, -4.746595695806733, 9.313205020212468, -5.102339798420238]",0.017414965986394554,klavesnice
0.0018409060080072086,0.04638671875,2189.28991135031,1567.994969128964,3481.201171875,0.008066471150588008,818.26171875,"[-631.1867024457257, 200.8803602616941, -146.6298750533881, -1.2209551398515304, -45.95711118714191, -37.22827770448173, -38.38122686695492, -14.495134098664673, 10.715097215447274, -24.938405993212214, -12.071009769253289, -6.949987332435636, -11.232100644164206]",0.02321995464852608,klavesnice
0.0017456721357757103,0.009765625,3022.6584979524328,3663.5489485917847,4371.240234375,0.004453187308175649,1037.6470588235293,"[-578.8762264237574, 134.18813879419733, -65.3224824044311, -24.680794184668635, -13.128467337765944, -26.437671976225854, -14.185107739622438, 12.366800106379504, 12.320212501651719, -10.525073741002686, -9.821634554442282, 0.06042520839524418, -4.233802919685803]",0.005804988662131416,klavesnice
0.0018191900541534285,0.0576171875,2998.914864158394,2840.097460075422,4127.197265625,0.009235792616752328,3143.84765625,"[-576.0829412801818, 143.94860793028855, -112.09003359833657, -20.944845810707168, -15.001123946485547, -17.485402986931067, -21.58385162653927, -16.71702514563344, -1.9079014004014916, -23.02130171746654, -9.132267046435157, 10.241393223111222, -7.129350029208712]",0.02321995464852611,klavesnice
0.0021495903618510216,0.05322265625,2450.525301980241,1744.7250696218186,3610.400390625,0.00841092384006649,1636.5234375,"[-587.8003145817963, 183.39703446195827, -151.7524057321023, -12.51167214025005, -19.832136432325008, -37.74071658145234, -28.56183342236754, -22.9455289108661, -10.124914233741896, -18.64032902984805, -9.464918642529238, -5.318408828709066, -9.344664243185045]",0.02321995464852611,klavesnice
0.002779959459867129,0.0576171875,2378.7990376645675,1538.8646676785654,3359.1796875,0.016545260791893134,2457.1847507331377,"[-613.9433030196528, 177.06346872201817, -150.91827110402096, -19.320660849599477, -25.90233563381736, -53.23599116734736, -43.67869367068719, -17.89935384715272, 6.686673839414063, -11.41995155699974, -12.021945476815333, -12.265921650262593, -3.0752126817067547]",0.023219954648526067,klavesnice
0.002692129138845625,0.06396484375,2462.283454116352,1824.5876805872276,3933.3984375,0.012621499621806982,904.39453125,"[-575.6018952694079, 179.4763281799923, -141.33524086982956, -11.343240751969864, -14.121007242222879, -44.39105781431058, -25.004483018915533, -8.564092181262819, -7.446986511556286, -3.727156896605807, 7.77324352804672, -13.15949405138244, -18.929497256386238]",0.02321995464852611,klavesnice
0.0018014105174580589,0.03271484375,2341.1238479373,2619.1809871986634,3499.1455078125,0.0068124448172670726,860.2080624187256,"[-583.8123337817569, 161.95880981332772, -91.20345776798752, -38.18964589765113, -13.091045022876676, -23.24248085583441, -20.56297529352809, -9.675711002664023, -10.677607687674952, -17.5735032665241, -4.772271919518641, -0.36905324617945723, -8.728963008074896]",0.01741496598639458,klavesnice
0.002086088246359737,0.0419921875,2090.270978052113,1829.666929284588,2878.271484375,0.012017158910399589,1205.859375,"[-625.5394202421141, 180.24323783012844, -123.96696213079206, -47.97748775248271, -23.40063596168818, -19.551187026588256, -19.801510259460063, -14.88818225329734, 9.764139144906066, -0.8655780367771637, -14.44051357904889, -1.724875038734795, 7.095140054812535]",0.02321995464852611,klavesnice
0.0022482966703152867,0.0546875,2407.5881388822304,1691.0617319997039,4134.375,0.010625101573654313,861.328125,"[-615.4321303732942, 195.54385298391026, -147.8319883429455, 9.813257723490244, -37.336447228838004, -57.12550512974622, -31.62174123856396, -12.985536557628963, -4.48913483760619, -9.121480521008097, 8.281454983333287, -13.680616644041445, -22.15343786789703]",0.023219954648526078,klavesnice
0.003283027744011314,0.05224609375,1961.4091996536883,1698.5166417910395,3265.869140625,0.016057220542444885,895.78125,"[-595.2990311007419, 180.90089301487765, -139.44959663972566, -45.373027887385156, -45.070273568542724, -47.76933112749315, -29.730038016435884, -20.631584229034832, 0.5494435302278884, -11.39717986862136, 2.349537471351732, 2.92446389534422, -15.018209584743609]",0.029024943310657598,klavesnice
0.0018564786758225081,0.04736328125,2480.8374859144187,1719.447709133215,3768.310546875,0.010550509081956006,746.484375,"[-600.2443814119557, 178.6825610254587, -150.70189105393254, -10.809305014111157, -24.315932829314608, -53.01547180838985, -37.60543777448649, -12.500852981916397, -6.609034659901881, -13.798540741359165, -7.099345998608828, -12.294918579584872, -2.6245160626304216]",0.01741496598639458,klavesnice
0.002347137263153656,0.05810546875,2464.2437170845096,2199.491714587923,3832.91015625,0.009591872719388874,775.1953125,"[-580.2217758586548, 164.1399716824165, -126.1981430017568, -26.22366448497193, -23.58109237425212, -49.00615448339545, -30.838197933146592, -4.576816307849461, 1.398098140347367, -8.067456286533288, -1.2463733876392562, -8.80841278184601, -6.615736787735989]",0.023219954648526078,klavesnice
0.0019216014755810233,0.0537109375,2198.1476478176683,1691.146406435723,3588.8671875,0.009190087085758735,861.328125,"[-639.7781150619136, 190.25716236490962, -136.17594821948873, -4.614006091410761, -38.54890743664979, -43.359002975103614, -26.05945371091524, -3.282045381177158, 11.06743934639097, -4.193752944556015, -1.0880716454053814, -9.531902289818758, -6.899872337953692]",0.023219954648525998,klavesnice
0.0023995363632634387,0.0732421875,2683.188313344556,1681.8441936287782,3545.80078125,0.010199158117653578,2670.1171875,"[-616.6589912320619, 143.42585710674288, -158.52155969959446, -20.73579018026098, -7.971246607875468, -26.90217661015164, -34.65755409910625, -26.734046070674964, 1.786527392499804, -14.089866925485824, -18.704390961983872, -6.595577550144053, -5.450782660429482]",0.02321995464852611,klavesnice
0.002085786422994821,0.0400390625,2645.8241049382927,2487.0986069602277,3746.77734375,0.007609029911617896,1162.79296875,"[-593.0198300889953, 140.33585069060163, -129.62685674331559, -38.05186816629645, -25.164839626744264, -32.086557138012886, -17.34692806330332, 3.570899224855406, 11.847691022942053, -10.486257919433795, -17.250502503668727, -10.315919306060998, -3.4721734209871564]",0.02321995464852611,klavesnice
0.0025722455291683722,0.06298828125,2647.8390700539203,1552.016048521119,3739.599609375,0.013680452431666469,1464.2578125,"[-601.0066149847794, 173.16031617787107, -166.18368871498288, -9.80933540469292, -15.276976832546202, -36.44265163228663, -12.671199165020658, 0.7166354708452669, 2.2379982517114216, -18.71565597732001, -5.952152127527964, 6.069372232358577, -4.030541597179194]",0.023219954648526053,klavesnice
0.002572375742780312,0.05078125,2406.487187169271,1781.1939275004306,3373.53515625,0.01143812432961117,3273.046875,"[-592.4796643722749, 182.44566258669957, -130.7620207439212, -20.726386498588766, -11.233446719920694, -33.72539262336674, -41.38829568821361, -18.12321430830409, -4.007846573498697, -19.3631801686934, -0.16165181228783743, 11.793119695462883, -0.7497386856684282]",0.02321995464852611,klavesnice
0.002323560684281269,0.07503255208333333,2429.657019513273,1905.6102321023802,4091.30859375,0.00913388534246804,804.4299674267102,"[-590.0663272663877, 177.11953236665713, -147.3813816363928, 0.3811859420804667, -47.47364986366509, -46.42876035347451, -23.982758761153434, -21.279412770059142, -3.4766200307679007, -12.918962480342643, -18.331001933630567, -17.563303724160637, -13.820828893178122]",0.03482993197278905,klavesnice
0.002320459678826053,0.060221354166666664,2538.429677774977,1825.3386714068272,4062.59765625,0.009061356068825376,826.875,"[-567.4529792932976, 194.0007171825721, -143.05415474359003, 19.988287215535056, -23.20754093770078, -44.84717369814407, -24.94657576005949, -23.186478739247946, -15.761041551299394, -14.489560214361264, -14.756045539953243, -14.321702223591686, -7.887509003063599]",0.029024943310657636,klavesnice
0.0021369454642389788,0.05322265625,2202.46941988722,1785.4186301380762,3179.736328125,0.008919685165907925,1652.4590163934427,"[-611.61355241119, 174.7578582019839, -142.79199820604822, -40.295380168664025, -28.700071185015158, -32.5291777437626, -30.563450056315087, -19.65481980488968, -7.447495201725009, -13.976745984525847, -8.786922859261894, -16.026984740525577, -17.79054289529694]",0.029024943310657636,klavesnice
0.002090904891956721,0.07112630208333333,2545.2771809298815,1595.3860011810145,3897.509765625,0.009324790091883063,2308.359375,"[-606.1049469817611, 176.8133211510668, -165.63697976953384, -8.363625336477728, -12.950096936216616, -28.5601517150459, -16.019799120397536, -19.275948167071395, -14.171851849634757, -16.647769014186935, -8.582931833735971, -19.099518946509743, -18.449831558473317]",0.029024943310657636,klavesnice
0.0021278042598073567,0.056640625,2495.567994929113,1570.5849773407872,3962.109375,0.008334496018144441,2196.38671875,"[-601.192130684854, 207.1557532981824, -161.64143939987903, 21.535430643031248, -19.848462826514332, -34.78119955629733, -23.780773654250723, -18.61732850556615, -2.822688306511118, -10.261147198496994, -7.379607568794788, -16.211311991753206, -11.203781890827395]",0.02321995464852611,klavesnice
0.002021703489028624,0.0478515625,2378.8997962553935,1701.8676906920812,3818.5546875,0.00717351115777573,818.26171875,"[-607.5208637984368, 200.61449627334244, -145.3717431040399, 17.486836703748676, -23.618594693271977, -36.723473441360134, -27.628839394719773, -23.679702445069, -15.065510978266587, -12.976038799209269, 0.5001126623731803, 0.11499929673279692, -2.814930237745257]",0.02321995464852611,klavesnice
0.0026479194890442924,0.0576171875,2529.149359535278,1690.08838982847,3883.154296875,0.016138236987911437,2540.91796875,"[-590.5509908861596, 180.91752098773864, -147.38808835921722, -0.7828100663394597, -19.723532925231066, -52.16108578094511, -45.5961000305108, -20.474780922839173, 4.412649712432802, -14.666124174110452, -6.275408943593821, -9.875396626858032, -8.824069398132437]",0.02321995464852611,klavesnice
0.0019311774554263306,0.05810546875,2645.7355799249513,1609.6513312120944,3847.265625,0.011091794176228971,861.328125,"[-615.7897763547761, 179.14565789105723, -150.39636006225703, 0.3215604055353242, -9.854724332040169, -41.33093806663338, -38.837599367890384, -6.76708867683546, 7.390379891702632, -17.686122225831014, 1.2233622524544077, -4.634749912144587, -13.521500902352406]",0.02321995464852611,klavesnice
0.0017100682902681586,0.01953125,2675.269667201179,2836.3218103140516,3822.1435546875,0.005194022060125851,947.4609375,"[-586.6419877290164, 147.0660693190874, -90.77164585771754, -26.812411574574803, -4.210022988769637, -33.06104750770936, -35.8689214312962, -13.771974674398951, -2.4235678361582464, -3.381171576237752, -1.562725312256751, -9.486947821935528, -14.271153045090779]",0.011609977324263054,klavesnice
0.0022039176705201664,0.05078125,2316.5427929632833,1667.9236839407736,3736.0107421875,0.01135558162835476,732.8445747800586,"[-613.4268382993866, 177.99502779641222, -154.50163487298744, -18.884519579072997, -34.55434904740599, -58.888801005492404, -36.472109840215346, -17.683856475128955, -0.6648863474784497, -6.300823075921267, -1.310393519277775, -9.075464043338835, -9.158846927221218]",0.023219954648525998,klavesnice
0.0025153601183328387,0.07259114583333333,2396.677646678975,1587.8596878280966,3631.93359375,0.015588229780219284,861.328125,"[-612.5858970531008, 180.518527345661, -150.76115210719684, -10.92738221681437, -14.41848996833083, -45.92634709135712, -37.93685710133882, -18.066880869118116, 2.8252109122449, 3.646118483580881, -0.11842972320378757, -18.725943242249283, -17.98085509227775]",0.029024943310657525,klavesnice
0.0019175670416914875,0.0458984375,2926.705185386556,2189.4109010917377,4317.4072265625,0.007862079275303082,3560.15625,"[-578.040190663232, 148.58862782404015, -130.50184297802116, 1.7141535598127766, -12.402313860560636, -46.120130941298996, -20.380084045712337, -14.342088374330737, -7.298171359492366, -8.381633159301447, -12.608082479175017, -5.2313869363345855, -8.158841237123617]",0.017414965986394526,klavesnice
0.0018450665033726802,0.04736328125,2349.765602754043,1902.4051272148856,3474.0234375,0.007010689941475778,775.1953125,"[-606.2544685745894, 178.23087414826003, -130.3010648724535, -12.572452163070912, -15.953243973279482, -37.88910500007444, -31.47078778763525, -27.862258980354582, -7.869713104918105, 0.43695891890225597, -1.2553191987196934, -11.829337768552469, -6.051008365351727]",0.02321995464852611,klavesnice
0.002223270918177643,0.08089192708333333,2661.242692906408,1658.2493342067628,3840.087890625,0.014314184528106393,860.655737704918,"[-627.9944090159953, 162.44083641694664, -157.8582366281914, -12.145119769307419, -25.057577701351107, -53.04931882792434, -44.95940197438529, -7.858709588155335, 4.484301676578315, -15.431179261971641, 5.858317618529114, -5.944973542651183, -17.53749317377283]",0.029024943310657636,klavesnice
0.003157054588510435,0.0703125,2413.625890538379,1711.039185641949,3947.75390625,0.018869665214132917,861.328125,"[-570.2207480666628, 182.2333122963158, -156.35368016476474, -7.19317805929941, -34.748519785918624, -54.763986355086445, -25.948165265728885, -19.920680067952663, -8.157556624888949, -10.519392999634857, 8.38722630392608, -0.8963439120692617, -20.87244604414553]",0.029024943310657608,klavesnice
0.001678869633295826,0.0634765625,2498.143603307567,1894.716407732637,3775.48828125,0.011068156753448527,861.328125,"[-623.8281960816582, 159.42727722364393, -149.41734984262385, -24.53601369392887, -32.20144097234968, -54.51623947910472, -33.280311357212206, -18.606223445688624, -10.376961621915283, -11.912367033696986, -1.5661007462195073, -7.231365713148193, -8.727404837594634]",0.023219954648525998,klavesnice
0.0019160374815572396,0.0224609375,2933.7080055125653,3177.5903625482615,3854.443359375,0.006701718444874851,1464.2578125,"[-570.3749867985033, 127.28744924298223, -95.28743530509232, -37.19152823936963, -6.586752169792809, -24.3868244964603, -22.673569276126194, 3.1461759299331273, 5.866715447129497, -6.719660534782024, -1.1129278410618244, 2.5437365732087502, -7.658347662709465]",0.011609977324263027,klavesnice
0.0018685071510320707,0.03662109375,2558.341569022482,1676.002520820356,4015.9423828125,0.008034518490270745,1091.015625,"[-623.590652320641, 187.6323908905013, -168.54456879437893, 5.064132383525748, -44.28527048438171, -39.087925846665826, -11.61170370234797, -7.368206578787883, -12.486050674271201, -26.23530908933134, -3.9793667642756443, -15.305166869549694, -13.757009033953041]",0.017414965986394554,klavesnice
0.001845347694562222,0.06298828125,2392.4294120241807,1690.1041919423985,3093.603515625,0.00962411608705004,2368.65234375,"[-661.8934246008561, 158.9312364882242, -140.7002961527256, -31.051488071892823, -21.37045350817418, -32.782351605317196, -40.53482200454528, -26.372624528439914, 14.28432776836587, 7.965096192005242, -7.452668809687503, -16.201759836239507, -3.5322584060431037]",0.023219954648526074,klavesnice
0.0017635027064610205,0.041015625,2539.834456587067,1629.3315371989506,3574.51171875,0.007401958111528787,2641.40625,"[-636.4358682565146, 161.6508561076593, -167.7618397485199, -22.329428394218674, -33.468671254825466, -46.25575393817593, -27.91213512419152, -9.287167778781273, 5.615647282405623, -7.133647884314637, -2.7763731844278383, 4.633952098060221, 5.451749836364262]",0.01741496598639458,klavesnice
0.001806919110694417,0.033203125,2227.724859945256,1996.5070750321684,3391.4794921875,0.006696163995307787,861.328125,"[-619.5880052295502, 170.02024957707715, -123.71113049165685, -27.707563776911467, -22.74126210617661, -34.530757802059824, -24.796485298272245, -15.318662858291727, 3.6292788936717693, 7.875105467355649, 6.379358645089079, -4.155746383745864, -10.357814240406244]",0.017414965986394568,klavesnice
0.0020533915518508843,0.02734375,2644.85023556866,1999.4667853769174,3660.64453125,0.008269056894532261,1894.921875,"[-616.0960986696493, 132.09454566960966, -154.82464238908443, -40.4076385974807, -15.56017109382206, -40.21236354004369, -26.012134504108033, -8.369922856766362, 1.7237585546384486, -7.636054883245965, -6.770531481200051, -1.745824085610674, -4.448999983728587]",0.011609977324263054,klavesnice
0.0016699720381067042,0.060384114583333336,2792.4915173032373,1929.2892227857662,4120.01953125,0.007885393280869669,3183.80487804878,"[-613.2437008338171, 160.26414616164877, -134.59245249636677, -1.2517849128931129, -10.4948177372573, -45.04570881534594, -28.09522884458026, -7.227132888093988, -8.73035711767258, -21.31271468448745, -10.584302027388318, -13.036152277950736, -11.557831851829425]",0.02321995464852611,klavesnice
0.0015355532848056422,0.01220703125,3199.752859400821,3721.225965863113,4285.107421875,0.0039372543986628235,2067.1875,"[-602.3865289362664, 103.43714700667599, -94.28584723807978, -53.98363634589627, -19.476023602525462, -20.439757002309133, -24.35899796245446, -10.35625017694542, 0.5777697580966238, 4.775891791733056, 5.24860523628524, 3.652756657958962, 4.546827818122565]",0.005804988662131527,klavesnice
0.0024657183926615404,0.04541015625,2337.5426363563506,1563.2399293544404,3610.400390625,0.01381083618404076,1119.7265625,"[-606.1577392355965, 184.79465767110455, -156.58645591071388, -22.839655184804915, -18.587321948727748, -33.564020968474175, -25.850383241912002, -11.713050573413314, 5.231239632058927, -3.3493185202145965, 2.0695839498951636, -17.848284691199538, -23.004861894748416]",0.02321995464852611,klavesnice
0.0021622669346389217,0.064453125,2435.9024126839645,1747.2041277247602,3337.646484375,0.01106500994837652,2411.71875,"[-638.8231373616535, 149.8557406945357, -149.5764232132543, -45.58409085940073, -14.934755858497368, -26.08699014854439, -28.526724381867293, -17.90831289568503, -1.221476658328753, -1.5360828974968763, 0.509323164718642, -3.768921771750319, -3.8763384746689766]",0.023219954648526078,klavesnice
0.001842554591970682,0.04150390625,2352.82044264029,2514.0773183901943,3337.646484375,0.010544592998939246,1033.59375,"[-599.2499402560071, 152.99425937451028, -106.81572072612516, -51.86997415889505, -22.661577265965036, -24.783088795781058, -14.794822995078398, -7.895550144492133, -4.554274834596126, 1.7511249901418855, 6.002858219476707, 2.6920362532811986, -3.6387487939269954]",0.02321995464852611,klavesnice
0.004067137323232609,0.04296875,1927.1362368710913,1641.2238279459082,2914.16015625,0.019698080580735,1119.7265625,"[-573.362847662434, 186.48370439859193, -132.57346586516462, -51.97958646455493, -31.986202278205763, -35.122420867285875, -12.57663992186516, 2.7901761523744013, 11.682749850043045, -0.07579296246185852, -1.646977410979974, -4.617755578999291, -7.107820001972603]",0.023219954648526078,klavesnice
0.0022500590622909697,0.06819661458333333,2211.9741074095386,1492.811876345748,3337.646484375,0.012912965268803733,861.328125,"[-644.6117802084549, 184.48932947690173, -150.35252279050337, -20.93385278547358, -40.23572681737162, -51.63542656209256, -38.57950220473413, -10.791724437407163, 12.843517497117455, -10.546885298440825, -2.988848122112673, -3.7398540095970154, -4.464977524820585]",0.029024943310657608,klavesnice
0.002295234070168001,0.060546875,2742.272670090708,1778.4972195291164,3596.044921875,0.015540568046007437,2540.91796875,"[-618.7454339442962, 147.5854428430542, -152.39572243865334, -17.640522432717507, -10.009121707108012, -41.61664704113435, -34.341246578911324, -10.00835111947422, 8.863007638465715, -6.1221184425055135, -14.134360422412106, -18.661624937865376, -9.989668918683]",0.02321995464852611,klavesnice
0.0020139505677828754,0.02392578125,2632.886975546535,2409.988443955688,3542.2119140625,0.005915905191555649,1464.2578125,"[-593.6009696002009, 148.47418223462302, -111.61809463487874, -28.352745645641676, 0.9764862322938255, -19.894769940514827, -10.935210676814954, 10.591938343184925, 10.051936185354812, -11.424108918029969, -9.899452654580587, 7.174983850608814, 2.1864881455987444]",0.011609977324263054,klavesnice
0.0019604851194773227,0.01123046875,2259.6127343346766,3334.539379121258,3111.5478515625,0.0066619490886961315,515.7894736842105,"[-580.2249051091072, 164.90873978971325, -46.40455091659818, -35.965461729462035, -14.292634548041129, -19.95941527588088, -32.6247680850139, -26.567677493320165, -16.28815608377716, -11.395155932055042, -12.579655871008704, -13.690113339396142, -11.605978743361913]",0.011609977324263054,bouchnuti
0.004037980306127361,0.06949869791666667,2946.3861293820114,1742.984171988588,4299.462890625,0.03805730278295145,4237.734375,"[-566.3206722011978, 155.44700113754678, -179.0323759508154, 0.007337646801103641, -46.98354025409254, -28.91832058876985, -9.815808554999256, 10.468112379809797, -1.5165138345752485, -25.528999093532658, 8.993068457332832, -9.205828328053906, -10.885606757863144]",0.02902494331065758,bouchnuti
0.00799560867346323,0.06487165178571429,2288.511735260778,1676.5083711248212,3885.205078125,0.049558140150495304,781.8209134615383,"[-475.3149001377936, 191.25907797534268, -142.1331023953788, 5.427468621933747, -34.51754607629782, -33.65540735048997, -16.932198526528133, -32.70399571892063, -0.6045711846708536, -11.873371632426197, -8.452790556890246, -6.631590521523752, -16.295171266467587]",0.07546485260770974,bouchnuti
0.0019677889785071844,0.03125,2268.0391152731977,1792.5121219090338,3994.4091796875,0.008763766838925595,631.640625,"[-608.1873898499334, 205.41393422977518, -134.4463920072579, 35.104744015552505, -30.143184960492498, -26.835297445530365, -24.2878360728519, -44.94504949665655, -16.311828466807693, -17.076132185520656, 7.7472325979271535, -2.9782482863985438, -10.885931345535301]",0.01741496598639458,bouchnuti
0.001355975581663672,0.02001953125,2811.2489895566246,3314.0069601456944,4511.2060546875,0.005129789578285408,1636.5234375,"[-576.7703302906466, 151.68126865239051, -63.470575973371716, -2.724639138600168, -1.092948358538191, -15.795216753046986, -4.575803369342086, -14.204078791702365, -20.893691497864943, -6.00892622680151, 5.969495036111118, -0.13697463191713713, -13.733952037528564]",0.011609977324263054,bouchnuti
0.0018365267060103051,0.0439453125,2111.654086998658,1851.2957434079606,3689.35546875,0.007307944738140488,344.53125,"[-606.0094235638752, 211.99229460110473, -116.06271536278314, 27.350421161162114, -8.298135658584561, -10.403141649175716, -3.937169433471908, -32.628938732539474, -14.481409900591139, -10.70982250830526, -4.775767272418528, 0.9382943401443787, -12.819677361347646]",0.02321995464852611,bouchnuti
