rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,pressing
4.869997782638491,0.09977213541666667,8108.908175053682,6395.994026580338,16063.76953125,1
6.540117716518298,0.095703125,6892.028311306247,5940.445423683741,14111.42578125,1
7.178056903329829,0.10579427083333333,6533.976708895996,5797.143721228574,13415.185546875,1
5.32185508641475,0.10872395833333333,7193.016116061612,6379.749145205043,15410.595703125,1
4.452817782808606,0.12223307291666667,7765.776335244518,6488.1469542997875,15956.103515625,1
4.708470183621687,0.08756510416666667,7938.611189544078,6720.128821396002,16458.544921875,1
4.084297761337534,0.11002604166666667,8135.839493544863,6683.790136803618,16630.810546875,1
4.302111919644467,0.10009765625,7865.174513272625,6682.770829360692,16343.701171875,1
5.112260626321174,0.0693359375,7797.264452942739,6772.474276614922,16472.900390625,1
4.947913820962661,0.07649739583333333,8160.997388536922,6795.1021983849,16817.431640625,1
4.717231031287405,0.08219401041666667,8354.606925511927,6814.788093853291,17047.119140625,1
4.951488804320408,0.09619140625,8082.891665777014,6837.613039073208,17004.052734375,1
6.633796765663738,0.10432942708333333,7167.810677711718,6141.944099947069,14635.400390625,1
6.668927323906196,0.12613932291666666,6825.633953763253,5924.215875132532,13752.5390625,1
6.068797947694877,0.13216145833333334,7059.218802302498,6143.952448221434,14692.822265625,1
4.08507531024596,0.12923177083333334,7766.234265810745,6499.02404061878,16214.501953125,1
4.510021106505515,0.10400390625,8020.030834776141,6805.180673459797,16738.4765625,1
4.551779134024022,0.09651692708333333,8190.715049934272,6869.657829111253,16917.919921875,1
3.5711589216327475,0.10758463541666667,8875.24334788531,6795.353883852077,17262.451171875,1
3.9618186807990257,0.09293619791666667,8798.130143789216,6892.386862125836,17420.361328125,1
3.791766799632451,0.10856119791666667,8884.690381337341,6723.982149650065,17190.673828125,1
3.6382471198728594,0.12841796875,8795.565628796676,6701.600923941475,17032.763671875,1
3.3436018484912524,0.13916015625,9041.48813315865,6675.741897188332,17312.6953125,1
3.6638470157237664,0.11735026041666667,8900.733561175964,6747.394462289923,17205.029296875,1
3.993415633396132,0.10498046875,8660.752517127801,6773.717377922993,17154.78515625,1
3.954252919636033,0.12906901041666666,8749.123560793065,6864.918519076319,17283.984375,1
3.6219987262752795,0.13232421875,8703.053211767956,6630.422684307524,17025.5859375,1
4.775922673847418,0.1220703125,7768.9787630487335,6630.284878619427,16393.9453125,1
5.003537768383189,0.11116536458333333,7774.761528915456,6578.708908223835,16236.03515625,1
4.407241195422364,0.1103515625,8325.601539041556,6671.531308688139,16587.744140625,1
4.317692466997207,0.11669921875,8432.380961906272,6728.182249014118,16917.919921875,1
5.163655622031751,0.08024088541666667,8037.69549054819,6817.972267135872,16781.54296875,1
4.875305379238807,0.10367838541666667,8351.541000832645,6793.75088625466,17054.296875,1
4.885160313497014,0.11067708333333333,8418.153658103833,6878.969472925009,17176.318359375,1
3.6459708512652513,0.13037109375,8574.555714500862,6806.1660074511165,17240.91796875,1
4.188069651369076,0.10725911458333333,8747.306363602844,6835.974001207503,17362.939453125,1
4.466349276766088,0.07861328125,8577.858599674575,6838.673614256313,17190.673828125,1
3.8699362441228042,0.11669921875,8701.611162879793,6849.126628542091,17370.1171875,1
4.341481008857718,0.09944661458333333,8689.15729749474,6902.2140421293525,17391.650390625,1
10.16934648763041,0.06884765625,6794.362874076777,6746.690669760218,15755.126953125,1
10.466002344814838,0.08056640625,6638.181416146206,6864.557075430807,15905.859375,1
10.437916015378818,0.038899739583333336,6863.199579030271,6746.317642535411,15690.52734375,1
3.90425334633621,0.095703125,8626.18541440113,6754.359158076849,17111.71875,1
4.139798429209176,0.10107421875,8195.182151989275,6712.975055457299,16652.34375,1
4.322733557408837,0.07649739583333333,8160.623994120695,6708.714362651664,16652.34375,1
4.494400630072209,0.07063802083333333,7912.269660971426,6666.78830874652,16300.634765625,1
3.922224821438625,0.08805338541666667,8187.398763021937,6592.649114840827,16393.9453125,1
4.430344138247398,0.09619140625,8351.685585248226,6746.182847216159,16846.142578125,1
5.655410335396185,0.080078125,7864.841889761898,6782.674989993934,16472.900390625,1
5.887018540469001,0.08935546875,7313.829556226803,6237.034255130508,14908.154296875,1
6.7223926256527236,0.07454427083333333,6682.8902233147965,5980.801453599198,13695.1171875,1
6.808569917348227,0.08251953125,6736.233607832567,5847.682364012368,13458.251953125,1
6.488087646349659,0.07063802083333333,7206.8305593319665,6432.825136830675,15345.99609375,1
6.599579263936455,0.054361979166666664,7083.404521351658,6513.680409922984,15518.26171875,1
5.786115178306107,0.05517578125,7427.7792710292315,6589.671230970926,16070.947265625,1
5.794499550899288,0.048828125,7346.211291262646,6714.578158007404,16257.568359375,1
4.808492185310146,0.0830078125,7974.535443106722,6866.164012178011,16874.853515625,1
4.557656448757429,0.12760416666666666,8269.073156757622,6929.854493856695,17197.8515625,1
4.264933196711737,0.14485677083333334,8909.519467947608,6195.531117164334,16293.45703125,1
4.606670772693169,0.13525390625,8763.962003237293,6066.536982373516,16013.525390625,1
4.73805691218302,0.10693359375,8421.827425031863,6368.295240250144,16322.16796875,1
6.4380335399925475,0.06298828125,7453.300002247753,6375.389307601611,15396.240234375,1
7.551456873176263,0.07014973958333333,6610.85015241225,6093.806421705408,14025.29296875,1
7.218208976944747,0.10888671875,6511.092882223483,5908.556102624482,13695.1171875,1
6.160143538997499,0.12353515625,7547.740877548273,6133.742340685501,14599.51171875,1
5.454979909002645,0.14029947916666666,8323.351725407867,6217.150001626062,15209.619140625,1
5.059895338329216,0.1171875,8419.028295638807,6573.699672111458,16314.990234375,1
5.340748399468438,0.09635416666666667,8019.951237132315,6802.801315610278,16480.078125,1
4.282768411104889,0.11637369791666667,8437.3581384076,6827.8524577708495,16838.96484375,1
4.392288242734023,0.10921223958333333,8554.763976545477,6858.439028397232,17068.65234375,1
4.077070582808823,0.11360677083333333,8815.883142242643,6828.65846140598,17456.25,1
4.362644596639522,0.08821614583333333,8841.154137691008,6904.418962533547,17585.44921875,1
4.546991985494636,0.07014973958333333,8730.899025865188,6853.316857806841,17463.427734375,1
4.580694119965844,0.10107421875,8215.067942190219,6774.58871745225,16903.564453125,1
4.326615389187351,0.11572265625,8349.593357508531,6700.874423455109,16760.009765625,1
4.378942351316406,0.09879557291666667,8724.491806880143,6769.888737011228,17118.896484375,1
3.7960720935439225,0.10107421875,8730.252305456916,6654.218617346353,17097.36328125,1
4.551679453116195,0.10953776041666667,8171.405355619837,6709.812095057644,16795.8984375,1
6.665524705582146,0.07584635416666667,7446.7371962059815,6738.42201935739,16192.96875,1
8.037909272997782,0.052734375,6959.511992796773,6786.894846306975,15905.859375,1
7.269070294068485,0.05224609375,7192.5134778504325,6698.897327532595,15956.103515625,1
4.924843498485358,0.08154296875,8103.25792507341,6779.666202368261,16774.365234375,1
4.118371041600992,0.087890625,8474.104598604421,6723.6881649416855,17061.474609375,1
4.382774399139979,0.08447265625,8300.485770814186,6771.133951949331,16939.453125,1
4.75373575514711,0.07666015625,8330.270528696108,6805.1908572531365,17090.185546875,1
5.283178798925474,0.055826822916666664,7969.517148685791,6809.170363221206,16774.365234375,1
5.18548861690075,0.05615234375,8327.632550167646,6861.503874639194,17090.185546875,1
5.190735849278722,0.059244791666666664,8244.965355946095,6763.4096740862815,16910.7421875,1
5.455977923325801,0.060872395833333336,7941.023259375473,6417.087128869702,15819.7265625,1
7.038589509749191,0.080078125,6783.176688989435,5842.366501583067,13465.4296875,1
6.767328365931506,0.10791015625,6759.91240972653,5788.7214623386635,13479.78515625,1
4.686060728828103,0.09977213541666667,7469.915798461334,6380.772663981942,15747.94921875,1
4.579009950132449,0.08365885416666667,8107.0214436311435,6646.455648771684,16853.3203125,1
5.122899729000542,0.0693359375,8099.0443686615545,6791.748862443317,16853.3203125,1
4.944336252727589,0.07486979166666667,8527.275338239193,6879.908953433246,17219.384765625,1
5.010877460281789,0.08414713541666667,8527.321189376808,6982.946454520381,17506.494140625,1
4.297468971898263,0.10514322916666667,8755.664950316836,6918.161442767313,17563.916015625,1
4.581882573013593,0.09163411458333333,8484.352140974317,6902.472034116229,17283.984375,1
3.8425216690045496,0.1083984375,8915.413181066046,6820.788630391955,17563.916015625,1
3.911567841212336,0.11588541666666667,8953.192416414728,6763.830982853226,17484.9609375,1
3.4891587345857618,0.13818359375,8805.464383165849,6722.5855998890365,17154.78515625,1
3.8409863373301874,0.1416015625,8724.871925945776,6779.298491272425,17140.4296875,1
4.7591730130029,0.10432942708333333,8543.799150213481,6853.825217909907,17169.140625,1
5.383226621332629,0.07731119791666667,8427.91402949106,6808.564153874362,17004.052734375,1
4.390325116429213,0.10123697916666667,8700.405645687397,6748.842992687947,17083.0078125,1
3.5967317287860965,0.13785807291666666,8870.77952375117,6745.716977960961,17312.6953125,1
3.6685498106538827,0.13981119791666666,8748.412216306602,6792.106304381631,17291.162109375,1
4.040965365965071,0.123046875,8459.186522979513,6752.447017364678,16932.275390625,1
4.510222307509674,0.0908203125,8499.79231155385,6734.539207318525,16960.986328125,1
4.887481694489974,0.06966145833333333,8347.760770994828,6774.478690983349,16882.03125,1
3.8760280528428432,0.10595703125,8518.136206356827,6678.135400334431,17011.23046875,1
4.0694961049366265,0.09554036458333333,8457.088745855172,6666.936264266925,16738.4765625,1
4.03084747881375,0.09000651041666667,8430.43967408245,6671.889726083634,16846.142578125,1
3.9589545632805363,0.10335286458333333,8367.685789878471,6697.362001475475,16716.943359375,1
3.511583114631047,0.11686197916666667,8511.6104515165,6600.024769090276,16695.41015625,1
3.863130201614741,0.09065755208333333,8277.576071065036,6650.661579669785,16480.078125,1
3.7167155650724126,0.10221354166666667,8129.027957052595,6587.719957310665,16322.16796875,1
4.397140631709114,0.06461588541666667,7723.840673608846,6624.433021368946,16099.658203125,1
3.9970497286843103,0.0732421875,7864.066522123906,6524.188813622342,16049.4140625,1
3.8298663929727077,0.08707682291666667,7849.245986944367,6440.75331924875,15834.08203125,1
3.473388592161797,0.10888671875,8052.886238039123,6357.816141123888,15747.94921875,1
3.636001673125185,0.10172526041666667,7801.7222089726565,6369.896473119977,15503.90625,1
3.4536074934325245,0.10693359375,7886.000016170215,6269.820831967359,15489.55078125,1
4.181130371044811,0.07958984375,7613.125406448358,6406.131561979918,15518.26171875,1
3.949315914022039,0.07958984375,7828.935725102675,6403.901952762841,15690.52734375,1
4.019011083680176,0.09033203125,7868.351794626033,6503.111574923371,15956.103515625,1
4.1530388148269415,0.08170572916666667,7861.373294822589,6519.882960211483,15984.814453125,1
4.4777125025953115,0.07194010416666667,7451.004836111137,6500.03309689504,15747.94921875,1
3.993188392628122,0.08219401041666667,7692.4596494060015,6447.20259351187,15776.66015625,1
3.6634754853252325,0.08968098958333333,7774.661362189247,6443.368280676888,15819.7265625,1
3.8102688645719844,0.08707682291666667,7824.831898377881,6553.593297700655,16042.236328125,1
4.5396019077606065,0.06591796875,7398.535939396038,6498.583896564669,15604.39453125,1
4.318427992531399,0.059733072916666664,7716.056728578379,6483.641548455617,15769.482421875,1
4.852824873813021,0.0830078125,7235.121732526565,6494.141716939354,15367.529296875,1
6.871519907845727,0.07096354166666667,7036.679131746144,6618.950575532064,15475.1953125,1
7.1955445984974284,0.052897135416666664,6809.426454218142,6571.518244024643,15152.197265625,1
4.962015426839053,0.07373046875,7107.355941011826,6450.91488744596,15145.01953125,1
5.158732662779242,0.07047526041666667,7288.796199294008,6392.880760903133,15252.685546875,1
5.7602587409117705,0.04541015625,7009.6017611235775,6488.110298213258,15116.30859375,1
5.012869101055744,0.07307942708333333,7562.05928972062,6561.483924920307,15654.638671875,1
5.052537052957292,0.07356770833333333,7846.681071725704,6566.269698109946,16142.724609375,1
3.8684117930182893,0.11344401041666667,8230.90695496868,6556.36511932332,16501.611328125,1
3.3283689590255343,0.13736979166666666,8728.013440807055,6566.9255991061145,16853.3203125,1
4.20536775649076,0.09586588541666667,8018.834908891028,6617.542941943975,16121.19140625,1
4.527191490860347,0.08626302083333333,7744.993770916769,6491.887513427307,15869.970703125,1
5.872279460457071,0.04296875,6947.847968372921,6478.278178700909,15223.974609375,1
5.631290594242656,0.05322265625,7165.150010461396,6473.397059833583,15302.9296875,1
5.552422992615856,0.040364583333333336,7147.421959657699,6410.050252048015,14979.931640625,1
4.286898116680045,0.0615234375,7679.083450203801,6450.947166883153,15625.927734375,1
3.534250357549202,0.08837890625,8006.316458784153,6442.510268001235,15999.169921875,1
3.730727852380812,0.06884765625,7976.214179819199,6521.512939547815,16085.302734375,1
3.9716554718319728,0.08154296875,7878.959731026999,6583.512583895343,16092.48046875,1
4.187636283233461,0.09912109375,8102.163944862758,6352.493649060313,15755.126953125,1
4.774402405569574,0.10872395833333333,7540.581389901854,6091.236483142976,14778.955078125,1
4.6214209676716935,0.1181640625,7330.455468786051,5879.304627996426,14355.46875,1
4.637787663332954,0.10237630208333333,7141.318271391501,6128.057933058761,14915.33203125,1
4.541700314010905,0.09537760416666667,7467.341155552684,6477.203442276084,15668.994140625,1
4.893512131387466,0.09130859375,7554.2511381956965,6558.262284315259,15697.705078125,1
3.3886219353432825,0.12841796875,8537.887331691587,6463.407601759102,16508.7890625,1
4.064699076732743,0.12841796875,8143.795436274538,6537.926444124901,16379.58984375,1
4.169829410656339,0.103515625,8298.795979619466,6624.060367090938,16652.34375,1
4.481156351931243,0.07405598958333333,7953.918017744328,6681.367528300111,16515.966796875,1
3.939999170865989,0.083984375,8156.794006809437,6730.4407388961,16688.232421875,1
4.1466974592453445,0.07698567708333333,8245.745386900046,6757.827666630624,16824.609375,1
4.582377670813192,0.07942708333333333,8138.238397424132,6817.122634931276,16846.142578125,1
4.559846050828857,0.11376953125,8181.231185613587,6802.271491152665,16724.12109375,1
3.7278078979660325,0.12906901041666666,8588.724605368821,6651.403563940413,16824.609375,1
4.340644862476261,0.087890625,8324.232778215975,6680.314544650083,16645.166015625,1
5.784703528991811,0.07877604166666667,7425.582522444035,6227.789757728519,15288.57421875,1
5.707240601315728,0.10286458333333333,6954.478996465715,6034.350821269312,14463.134765625,1
5.259508716783705,0.11572265625,7341.163840724731,6094.609570658722,14822.021484375,1
3.7730537584623445,0.10546875,8486.216829126179,6582.583531504857,16559.033203125,1
4.610707178910321,0.08365885416666667,8611.302206485689,6714.444311014318,16896.38671875,1
4.680732410463837,0.07421875,8347.208335640933,6768.426618794348,16803.076171875,1
4.176896093995672,0.07991536458333333,7999.9699405633,6619.08755031343,16401.123046875,1
4.7574566555462265,0.07747395833333333,7415.42027976465,6147.827604522532,15008.642578125,1
4.958997029909347,0.10514322916666667,6850.175038692021,5805.461809174839,13953.515625,1
5.02353806238659,0.12320963541666667,6993.694462942721,5824.4255834818,13996.58203125,1
4.19348297427513,0.1142578125,7408.167835973106,6118.819382770608,14965.576171875,1
4.501562543801116,0.09261067708333333,7346.242905417451,6098.123131538359,14843.5546875,1
3.916899955724922,0.08382161458333333,7782.921438799879,6289.933883676699,15590.0390625,1
3.920952141856565,0.07926432291666667,7754.069936075789,6329.73692243463,15668.994140625,1
4.1309113173922904,0.06982421875,7756.684863889398,6393.170987153405,15755.126953125,1
4.3604600233513215,0.10009765625,7465.112646964615,6471.592747928417,15661.81640625,1
3.8899330260774954,0.12320963541666667,7726.919020534613,6469.423095746965,15891.50390625,1
4.0238625789714115,0.12727864583333334,7739.011422745975,6454.044856004007,15869.970703125,1
2.885126763736945,0.15152994791666666,8342.7017997507,6289.3195167280965,16063.76953125,1
4.1047977771491455,0.11360677083333333,7284.101259231124,6234.4650329395945,15058.88671875,1
4.807737260714033,0.08658854166666667,6743.032859081334,6212.086275297465,14577.978515625,1
4.563725036293987,0.10107421875,7016.449837129659,6207.732554398387,14585.15625,1
3.36968981323008,0.1015625,7982.949139579555,6359.182624396624,15747.94921875,1
3.7301197170396927,0.10595703125,8061.830010880691,6377.005015100844,15869.970703125,1
4.957075274928425,0.07975260416666667,7761.437147149599,6473.263033503571,15712.060546875,1
4.9894625804895325,0.08479817708333333,7459.153125644691,6470.612003581265,15424.951171875,1
2.7434131641941364,0.13590494791666666,8202.128841423524,6236.027906588665,15676.171875,1
3.625129073363884,0.1396484375,7937.837737255074,6386.635333910078,15712.060546875,1
4.856843544896287,0.10758463541666667,7532.329573855654,6103.852488323278,14922.509765625,1
6.013671659141064,0.07340494791666667,6646.770223355891,5920.302334881183,13824.31640625,1
5.660141789890929,0.07552083333333333,6659.698716192136,5959.458516441409,13917.626953125,1
6.453378805217447,0.06884765625,6670.857883886762,6319.752528206999,14635.400390625,1
7.041747432033595,0.056477864583333336,6964.891645966603,6374.7308284138635,15058.88671875,1
6.855389867537416,0.043294270833333336,7124.682108435935,6520.887846659076,15511.083984375,1
3.8207333889927555,0.09912109375,8516.941869383212,6656.829702199051,16932.275390625,1
3.3020919509106044,0.15348307291666666,8764.238208637693,6782.568095387785,17169.140625,1
3.7377749915527705,0.13362630208333334,8873.437400567758,6882.562842248037,17556.73828125,1
4.291023847805083,0.10123697916666667,8478.8979160019,6886.063205522941,17262.451171875,1
5.236078248698856,0.08919270833333333,7988.216276808874,6592.390189182987,16372.412109375,1
7.048059031829434,0.0546875,7078.134841588198,6479.102294083675,15453.662109375,1
8.03000272345265,0.06673177083333333,6521.3054798047715,6002.550386849991,13853.02734375,1
6.793693029036326,0.08870442708333333,6669.227847031053,6240.62972434609,14692.822265625,1
4.667141968708457,0.13167317708333334,7744.604944811869,6372.138942891984,15877.1484375,1
4.046126959906298,0.14208984375,8388.289372474777,6728.377943785963,16903.564453125,1
3.4809567493875986,0.15576171875,9102.983015431031,6685.583887513418,17463.427734375,1
3.8668867409261725,0.10709635416666667,8754.258148955973,6724.4411479647,17111.71875,1
3.3707668215878184,0.11897786458333333,9060.063016089493,6659.791131040267,17312.6953125,1
3.6713933127117175,0.1240234375,8739.49548648347,6705.949572915867,17118.896484375,1
3.827851889865137,0.12386067708333333,8756.954853654266,6761.0936044287155,17283.984375,1
4.228822544029593,0.11083984375,8393.662901321186,6741.840493204653,16810.25390625,1
4.82544676471815,0.11181640625,8400.10044979898,6205.099110257096,15819.7265625,1
5.326286557597884,0.1015625,7559.150193468672,5999.431854385336,14678.466796875,1
4.987461592809103,0.12679036458333334,7616.955446156181,5972.464476197928,14642.578125,1
3.659014178025404,0.13297526041666666,8113.155957353239,6486.119656821502,16250.390625,1
4.036022012354557,0.11832682291666667,8247.81204698069,6605.850405986519,16580.56640625,1
4.192292642976599,0.09765625,8519.994300600398,6645.255761340933,16867.67578125,1
3.684592928041312,0.1181640625,8654.900435988659,6572.489208155018,16795.8984375,1
3.3027788992529112,0.14632161458333334,8829.84652683275,6532.830746713727,16925.09765625,1
2.8983066587583974,0.16910807291666666,9034.357263458829,6385.536363282553,16817.431640625,1
3.4491378233027934,0.13932291666666666,8628.065553335304,6437.371396981245,16566.2109375,1
4.186227526955626,0.09912109375,8253.48922251538,6540.022018994015,16401.123046875,1
5.9498051638858955,0.07975260416666667,7396.3419930103655,6254.24606665941,15073.2421875,1
7.294119153720697,0.0595703125,6405.738716009969,5804.795346296593,13235.7421875,1
7.622442744542552,0.07275390625,5883.135785743736,5525.6827169334065,12123.193359375,1
5.961004556079819,0.0849609375,6212.765209953704,5788.013195310959,13149.609375,1
4.3105408303893515,0.10677083333333333,7123.934233074787,6201.3428962036005,14922.509765625,1
