rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,pressing
3.132581547324061,0.10791015625,8188.74323592436,6472.602750095311,16365.234375,0
4.482978495235922,0.0979817708333333,8602.37546288784,6746.608590953153,16953.80859375,0
5.0407594565071845,0.0550130208333333,8173.904653165441,6665.284289641856,16494.43359375,1
3.569252642824848,0.1285807291666666,8946.757772673722,6714.344334207577,17370.1171875,0
5.287213628101602,0.07568359375,8414.213829183673,6928.776489521733,17248.095703125,1
3.250854976190886,0.15576171875,9296.895925290984,6743.665028564005,17764.892578125,0
12.663378756260151,0.01416015625,5707.759216960801,6630.000066526016,14520.556640625,0
5.547272510423495,0.0885416666666666,7530.89778200658,6604.146591481626,15798.193359375,0
4.688383915450716,0.0973307291666666,7327.725129067144,6466.683195729557,15374.70703125,0
4.066819391576463,0.0841471354166666,7746.339922691829,6429.420217620493,15625.927734375,0
4.318427992531399,0.0597330729166666,7716.056728578379,6483.641548455617,15769.482421875,1
6.414239490349922,0.08544921875,6932.704733633633,6159.03107539298,14621.044921875,1
4.085630611724804,0.07568359375,8056.760327231593,6578.014187985281,16114.013671875,0
4.7091446736290425,0.060546875,7150.463791301852,6317.885421755326,14829.19921875,1
4.183950841740137,0.1131184895833333,8348.696295723015,6842.498879196147,17025.5859375,1
3.606683652491164,0.12060546875,8840.46002453549,6759.975446932204,17355.76171875,1
19.01699497827219,0.0133463541666666,4598.57236242503,6102.286698365427,12661.5234375,0
2.9896979798784518,0.1424153645833333,8182.047000893831,6300.440427979637,15762.3046875,0
3.5457855661766566,0.1114908854166666,8315.744033588673,6412.91111671586,16114.013671875,1
5.044538474533883,0.1140950520833333,7416.731592905257,6395.915875604551,15625.927734375,1
4.310540830389352,0.1067708333333333,7123.934233074787,6201.3428962036005,14922.509765625,1
3.598875605815558,0.1287434895833333,8406.03713530327,6514.007205636534,16444.189453125,0
3.276158167915252,0.1092122395833333,8098.131977228954,6305.443345885084,15991.9921875,0
5.1787468790962885,0.10107421875,7722.269314374668,6727.250121064273,16300.634765625,0
5.929485827443931,0.0773111979166666,8117.069566517217,6715.647409123376,16415.478515625,0
3.820733388992756,0.09912109375,8516.941869383212,6656.829702199051,16932.275390625,1
5.793951411451231,0.0514322916666666,7915.613174723726,6720.355121196393,16422.65625,1
3.8664173731098015,0.09814453125,8697.11982308615,6751.827372869221,17183.49609375,0
4.627013712792151,0.06396484375,7776.672062503939,6561.605584094236,15891.50390625,0
7.046642634176441,0.0978190104166666,6700.405071639082,6019.826293418696,14190.380859375,1
3.971769709833286,0.0887044270833333,7884.547612224395,6535.085914532442,15862.79296875,1
4.101922881389152,0.1025390625,8746.899322260191,6721.414901114352,17183.49609375,0
3.2994802428501155,0.1183268229166666,8320.13881375086,6582.602162018655,16566.2109375,0
4.225173027739523,0.07177734375,7751.371618017219,6451.694308777016,15862.79296875,1
3.219721443013186,0.1202799479166666,8896.81300585666,6651.981822167233,17154.78515625,0
3.3339533603628007,0.1466471354166666,9019.589881919694,6795.549818721779,17578.271484375,0
4.9584480330595095,0.0703125,7322.246989951641,6390.561893155961,15231.15234375,1
4.718385093942295,0.10107421875,7929.602663875007,6541.565329497561,16027.880859375,1
4.929539834143399,0.0947265625,7805.192114676032,6662.031275926444,16271.923828125,1
3.486687151986219,0.09619140625,7993.263135762855,6395.2716580102,15841.259765625,0
5.499546260775534,0.07470703125,7546.208782212518,6560.515013101765,15604.39453125,1
4.085297439895141,0.0870768229166666,8453.009794770114,6701.238444980049,16960.986328125,1
3.0866200333844165,0.1214192708333333,8920.238901992963,6526.247125507871,16989.697265625,0
4.070833801605069,0.0875651041666666,7523.119832997249,6326.124437749063,15317.28515625,1
3.210689948524077,0.1505533854166666,9162.824806093684,6674.273782297478,17449.072265625,0
4.526389650349123,0.09228515625,8301.161344009646,6578.029488434743,16508.7890625,1
6.450354877053464,0.0631510416666666,6951.613609680561,6156.651420483223,14377.001953125,1
21.570653755699567,0.13916015625,6529.094360871735,5687.829504957332,13551.5625,1
